Hour;TL1H80;TL2H80;TL3H80;TL4H80;TL5H80;TL6H80;TL7H80;TL8H80;TL9H80;TL10H80;WSL1H80;WSL2H80;WSL3H80;WSL4H80;WSL5H80;WSL6H80;WSL7H80;WSL8H80;WSL9H80;WSL10H80;WDL1H80;WDL2H80;WDL3H80;WDL4H80;WDL5H80;WDL6H80;WDL7H80;WDL8H80;WDL9H80;WDL10H80
16;7.75;8.95;6.45;9.75;10.65;10.85;8.95;9.05;7.75;6.35;6.686179776;6.190395787;2.872716484;7.614913;10.73566486;13.55754034;3.634184915;8.57;9.683868029;6.007004245;62.86009407;90.64790527;111.653263;69.87547032;82.3454017;78.81438914;51.1432152;90;83.95383123;97.17233889
24;6.983333333;7.583333333;7.016666667;8.483333333;9.05;9.816666667;7.55;10.05;9.483333333;6.616666667;5.462703363;4.533288297;4.629773148;9.289953675;9.371891319;11.92073054;6.982936499;10.74016397;10.67025291;6.309670074;42.96864062;76.60500298;41.10014249;45.25181991;2.176838222;19.41044132;45.9589859;50.02979073;56.11619359;43.79830509
4;6.25;6.65;6.35;8.15;7.05;7.45;7.25;10.25;9.35;6.85;5.266735232;4.154443404;5.533769059;10.07923112;5.811342358;10.86719835;6.736772224;13.90836079;10.61067858;7.74002584;52.17272307;96.21835082;25.12948329;41.66186385;32.70560687;21.37062227;53.99763841;26.47293586;21.97187245;37.01794843
6;6.25;6.316666667;6.75;8.016666667;6.85;6.85;7.316666667;9.65;8.283333333;6.716666667;5.934360796;4.517580374;3.428915691;9.710838101;6.115045559;10.06596299;6.55279917;10.58096303;9.408273543;7.024595833;54.76184968;104.3113401;41.44843346;44.65283059;49.86214491;34.24250874;56.90043247;23.11995506;19.40819545;38.89103501
13;9.35;8.55;9.35;10.85;6.95;8.05;10.55;10.65;8.25;9.25;4.02836195;3.467708177;1.193649865;6.482422387;4.589389938;7.997024447;2.013405076;5.525477355;8.967167892;4.980863379;52.36203216;102.1524567;121.293039;36.21582429;113.7723488;37.78701038;59.23145832;5.504234298;24.65018697;28.67472345
13;7.45;7.15;7.65;9.75;13.35;12.65;9.85;14.05;12.65;8.75;2.890069203;3.668691865;0.772787163;5.045096629;5.921596069;11.30120348;1.239758041;10.78302833;11.48063587;2.881700887;66.9836308;121.7405101;-79.56252465;41.30344385;82.43093225;28.19774297;19.31185656;24.14052613;24.2209187;56.034209
17;7.483333333;7.816666667;7.55;9.383333333;11.38333333;12.61666667;9.65;12.68333333;13.05;8.15;5.006613265;3.955905282;2.573065067;5.717653848;7.755034897;13.79408002;2.8528671;13.03864385;12.96171266;4.585310744;52.74782371;117.8816117;125.0430483;39.13497212;74.0423525;29.8868473;43.0890501;29.53746764;15.5361606;50.00321091
21;7.55;7.75;7.883333333;8.783333333;9.45;11.88333333;8.116666667;11.41666667;12.58333333;6.95;4.98257222;3.882661077;1.803884395;6.350888139;7.771306539;12.87344501;4.463104001;12.30074;13.0261976;4.449023908;47.81762537;119.3595175;94.95759613;35.70501907;82.31200762;35.02422945;58.14383218;29.97131525;21.31099828;49.12258915
2;7.416666667;6.783333333;7.083333333;8.216666667;8.083333333;10.78333333;7.616666667;9.816666667;10.38333333;5.65;6.004328054;4.246463754;2.960713866;6.617582946;7.040009125;11.19828487;5.736174188;10.58925197;9.111851096;4.240157063;50.87822762;114.2058408;36.14445255;44.72829006;97.98961346;48.83034912;63.37113061;35.93231353;26.5630667;56.91470763
3;7.583333333;6.816666667;6.916666667;8.183333333;7.816666667;10.51666667;7.783333333;9.583333333;9.916666667;5.55;5.710521463;4.22994733;2.391427731;6.276875872;7.400729366;12.40696514;5.713381455;10.84049156;9.191022635;4.117001164;51.53873063;119.3816942;32.69115239;43.87432598;93.44111493;49.08942354;66.28969931;35.08340534;31.90190282;56.57253134
12;7.45;6.716666667;6.216666667;8.283333333;9.75;10.51666667;9.416666667;11.58333333;10.41666667;6.783333333;3.929885128;3.62212982;0.878013297;5.386530183;7.371594349;11.9679754;3.546476549;10.36548479;10.51882056;4.344580801;47.86432904;120.8229485;122.5970766;47.09308343;81.14762457;36.03743958;34.30703193;28.58582424;41.28236872;54.66578904
18;7.883333333;7.35;7.25;9.45;9.85;10.48333333;9.716666667;10.45;10.91666667;7.05;3.241270776;3.68257202;1.765461243;5.653490428;6.337670855;10.5000337;3.040567758;11.46649497;9.960932021;4.920479452;66.37708597;142.5797507;77.45467312;44.32064461;83.03783964;16.47611267;51.12188473;28.9752411;20.87186389;38.94975555
22;8.55;7.65;7.15;9.65;8.65;9.55;10.35;9.55;10.55;6.45;2.682256513;3.35477272;1.794491571;5.395479589;4.07103181;5.914025702;1.737613306;12.21173616;11.11705447;4.385909256;92.35037316;154.5807117;51.78897457;50.11284978;70.18523316;-15.0936747;106.035982;19.51811215;9.945283179;43.33704126
23;8.483333333;7.65;6.85;9.616666667;8.516666667;9.083333333;10.15;9.516666667;10.11666667;6.383333333;2.689460209;3.295865052;1.407146225;4.719047988;3.811153833;4.531052544;1.882663276;11.38710705;9.331427513;3.827149828;99.56875543;155.0052938;40.67096599;56.68936289;90.928224;-33.43839119;116.498907;19.90770434;-3.292996708;41.84401034
2;8.216666667;7.583333333;6.183333333;9.55;7.983333333;8.116666667;9.616666667;9.283333333;8.416666667;6.35;2.845352478;3.261294324;1.023947388;3.420794577;4.132549144;1.662307026;2.250243043;9.505074;6.047899947;2.439446889;116.1155261;154.3750455;49.77300739;85.9731919;132.183987;-79.64733431;137.1780661;19.56206981;-31.23634447;51.12898577
7;6.05;5.35;4.95;6.85;7.25;6.75;6.45;8.75;4.85;4.65;3.693142293;4.38802917;3.599347163;6.042731171;6.295935197;3.531359512;3.594495792;6.29724543;6.137833494;3.184022613;100.610125;143.3390195;135.5628088;125.9785754;146.0070501;-166.2392149;104.5001668;21.22695026;-44.60395253;127.0858355
13;7.45;6.25;6.45;6.95;9.65;6.75;8.05;9.75;5.05;5.75;2.408754865;3.17493307;2.802034975;5.199855767;7.794408252;5.749191247;0.492544414;3.829699727;2.935183129;2.32432786;97.15451984;161.4509163;162.3410188;139.601881;145.453618;161.1238383;84.17365797;-8.257049959;-122.3364494;161.9548124
16;7.95;7.25;7.75;6.65;8.45;6.35;9.65;8.85;4.55;6.65;3.963079611;3.842004685;2.932319901;8.432680475;10.7433747;8.409482743;1.805602393;2.659661633;5.22027777;2.953675676;104.3167591;152.5679078;157.5454687;137.9319826;141.0070321;165.1870802;123.2500164;-133.4765352;-158.8915686;162.0557953
22;7.65;6.45;7.45;5.15;6.95;5.25;8.15;6.85;3.75;5.35;3.697566767;3.705522905;7.620793922;9.065814911;10.85409139;11.63202906;4.328521688;5.860213307;6.763024471;7.212939761;84.41275604;146.7816685;166.4925695;134.2849572;134.9626738;153.3908921;84.6977147;179.51114;164.9157799;167.4281128
4;8.15;7.25;4.95;4.25;6.25;3.95;7.45;5.45;4.15;4.55;2.926174978;3.16886415;7.820843944;7.948257671;9.48671703;12.70197229;3.305888685;7.006068798;8.740160182;5.085400673;56.85300417;141.7919973;159.8040851;127.3312528;132.1802478;147.8989884;62.03965769;169.5561751;156.2505055;168.3144353
11;6.35;5.45;3.15;2.583333333;5.383333333;4.516666667;5.783333333;5.383333333;3.883333333;3.816666667;4.068913991;3.133681407;5.979660606;3.054640803;7.191027335;11.96097654;5.196666912;7.286291791;11.27681415;5.056200167;13.47007536;104.4193722;149.3360102;132.1171159;123.4507406;136.4076607;22.58386168;150.5018913;145.8649439;171.2640851
17;5.05;5.983333333;2.883333333;3.45;7.083333333;5.75;4.783333333;4.616666667;3.616666667;3.783333333;2.161479114;2.194902849;3.029763992;1.408151347;5.642004301;8.545468569;5.722103876;6.86916892;10.18170426;2.734444538;64.54058784;81.70026145;69.97993687;56.90540548;121.8623894;130.6759576;31.30935449;145.6113929;142.6295013;155.5128059
21;5.05;5.183333333;1.416666667;3.783333333;6.283333333;5.083333333;4.183333333;3.283333333;2.016666667;2.783333333;1.051164862;1.666774496;2.710633055;1.457712887;5.439199682;7.53547162;3.786294703;6.028483389;9.943847383;2.151489898;38.07449651;67.76351524;56.50302336;80.63966568;116.6250844;126.6419947;54.72631278;142.1407953;142.1723162;152.7712075
5;3.85;4.583333333;0.816666667;2.983333333;5.35;4.916666667;3.783333333;2.25;0.083333333;1.05;2.905549993;1.495169177;3.385522563;4.573441091;7.127349141;7.507949944;2.47524836;5.362368459;9.114578058;4.942795006;-53.95114482;-154.9049201;148.6614901;144.4561291;127.7028259;125.7028474;177.7725523;144.0342368;140.9057968;170.340857
7;2.85;3.85;0.95;1.85;4.75;4.45;3.05;2.25;-0.25;0.65;3.39;2.272003521;5.995798529;4.820165972;7.403492419;7.325626253;2.685702888;5.658356652;7.915383756;5.747834375;180;-170.3718439;161.9276779;143.6055751;135.2736167;135;173.8011627;165.9883154;144.2014679;172.6029729
14;2.816666667;4.35;2.05;2.35;6.15;6.15;4.55;3.95;0.55;2.383333333;3.376533442;3.29856121;10.41254573;7.899159664;9.40477947;9.225774688;2.682484141;7.426110861;8.418779552;5.506053217;156.2107676;156.8979409;170.5894392;148.3741066;125.6562453;128.0760193;-167.9409163;126.783671;135.9993501;151.8995013
16;2.75;3.55;1.85;2.35;4.75;5.35;4.15;2.55;0.55;1.85;3.36602139;3.812099159;11.90035714;10.26222685;11.23000445;11.27106916;2.786844093;9.053794785;10.99556729;6.381927608;126.6656355;133.8308607;169.7382169;146.7280294;126.8188774;128.5883573;-168.4078246;136.4320962;134.8157698;160.8836667
18;1.616666667;2.35;0.716666667;1.483333333;4.083333333;4.616666667;3.483333333;1.683333333;-0.05;0.316666667;3.162279443;4.221594123;10.48578018;8.418826362;10.87468968;9.703678509;2.160712799;8.968431107;10.53234118;6.509175878;101.597797;149.1785532;170.380362;141.9026017;134.9769152;130.4691188;-14.86309366;138.6279968;131.2619822;-63.98788818
23;1.583333333;1.683333333;-1.083333333;-0.283333333;3.216666667;2.65;3.45;0.75;-0.916666667;-1.883333333;4.824152774;4.859030811;11.05465807;9.401457496;12.95895935;12.10313334;2.42750592;13.96108266;12.01581123;7.775311857;92.37840206;150.3996544;161.3225483;127.5772971;132.3568972;123.5876351;88.53491872;123.3828654;122.9132798;156.6380484
24;1.616666667;1.716666667;-1.416666667;-0.116666667;3.483333333;2.25;3.45;0.65;-0.983333333;-2.116666667;4.55814838;4.972358303;9.895074448;8.264048829;12.4726779;11.40336076;2.714427808;13.49687849;11.62098187;7.592885341;95.20705639;152.4463582;159.4926123;125.0427431;135.1155589;127.2860673;88.40828036;122.7011145;120.1386121;152.8039964
4;3.45;2.65;-2.15;0.25;3.75;1.65;4.55;0.25;-1.05;-2.05;5.740949399;5.008732375;8.20664365;8.000712468;12.16521681;12.85741031;4.662745972;12.96649914;12.82819161;6.788460798;75.57646523;133.2201954;153.9032963;116.3408654;117.3022724;116.6646959;73.04182015;117.5136356;123.0706778;135.4774538
13;3.45;4.05;-0.05;2.85;8.35;4.45;4.75;2.35;0.75;-0.35;2.685442235;2.139252206;0.682495421;4.732874391;5.177074463;5.941725339;4.78131781;6.064462054;7.428977049;3.214498406;34.9920202;76.48343189;50.94686305;46.79793186;48.21021654;79.91940201;25.65396965;102.9592097;95.87175148;123.8383738
15;3.383333333;4.316666667;0.15;3.25;7.883333333;5.983333333;4.616666667;1.95;1.083333333;-0.616666667;2.18022415;2.343244252;1.701208833;4.690950993;5.450091514;7.166149119;5.088276224;6.885331281;7.66303091;2.702995033;49.42379921;82.99332458;76.11824535;29.1310238;44.08695776;66.57842146;28.54393816;92.80103335;92.10453969;110.9019447
3;4.05;4.416666667;0.016666667;4.183333333;4.183333333;4.483333333;3.55;2.816666667;3.416666667;1.516666667;1.98955374;1.761185897;0.861841967;1.50402368;5.94388373;6.916997383;2.297927558;6.714016314;5.712999369;2.329171015;-15.64098936;38.04880185;23.08595319;102.4430166;100.6115887;65.67672393;22.27631523;9.680477558;13.73274996;-2.288453843
4;3.95;4.25;0.15;4.15;3.95;4.35;3.15;2.65;3.45;1.55;2.239129295;1.83883115;0.977445651;1.042353107;5.845109067;7.604643318;3.330165161;6.945192582;5.886883726;2.612833711;-15.27756123;33.69006753;-41.68221883;93.85063882;98.5598473;70.08770049;11.78232513;12.13508998;13.25723885;-24.89766544
10;2.85;3.15;0.85;3.75;3.55;2.85;2.95;1.75;2.25;0.75;1.320037878;2.222813532;2.141588196;2.926926716;3.055110473;6.388935749;2.039240055;6.54965648;4.001849572;2.717075634;102.2463329;154.1266148;-11.30993247;67.28978699;115.390778;43.03380743;22.79276757;16.49814844;14.17514206;-40.37257019
14;3.283333333;4.116666667;2.116666667;3.883333333;5.05;4.15;3.883333333;2.616666667;2.65;0.916666667;2.744071652;2.673497756;2.010954743;2.036392797;3.636066837;2.004945946;2.882541189;5.597614541;2.274809855;1.16750918;163.3872469;173.1250681;-56.37039439;92.09699783;144.3231396;-11.13188482;-175.8330875;6.738085239;-9.121562609;22.20257398
15;3.116666667;4.183333333;2.083333333;3.816666667;4.95;4.05;3.616666667;2.583333333;2.75;0.983333333;2.867570847;2.671289998;1.554339832;2.713631446;4.781430962;1.37783946;3.420898085;5.246750284;1.75782817;0.640763361;167.5608469;174.1985402;-61.65443743;128.7025187;142.8467634;-29.68579256;-175.0900463;4.773946687;-16.19039178;93.47372764
16;2.95;4.25;2.05;3.75;4.85;3.95;3.35;2.55;2.85;1.05;2.991070043;2.669082239;1.09772492;3.390870095;5.926795087;0.750732975;3.95925498;4.895886028;1.240846485;0.114017543;171.7344469;175.2720122;-66.93848047;165.3080395;141.3703871;-48.2397003;-174.347005;2.809808136;-23.25922095;164.7448813
20;0.716666667;2.683333333;0.85;1.35;3.95;4.25;1.75;1.183333333;1.483333333;0.183333333;4.601576641;4.125160412;2.301543492;8.100738895;9.099720883;2.697643879;3.370365733;3.560334139;1.545634957;4.021041262;159.4854666;146.9010865;158.9450555;152.5498453;145.2018235;139.280733;162.0762249;38.23518402;152.603211;-52.16752341
23;0.55;2.116666667;0.25;0.483333333;3.716666667;3.883333333;1.65;1.583333333;1.05;-0.916666667;3.208735743;3.818873122;6.145128089;8.025096708;9.948593927;5.428533126;3.088101056;2.326817085;3.659339923;5.365405405;126.838179;142.7653348;164.2180756;138.9858592;136.860897;162.660163;135.3287763;89.04629206;156.6735772;165.174225
24;0.85;2.083333333;0.25;0.416666667;3.683333333;3.516666667;1.75;1.716666667;0.95;-1.083333333;2.877866988;3.773551633;6.912059454;7.157584125;9.573419162;6.168249771;2.295931503;2.572841053;4.125797136;4.999100768;115.9282698;145.0704571;168.5557843;141.1946151;138.6433066;160.2753573;124.8390658;120.331469;153.8821968;165.2090362
12;3.383333333;2.45;0.35;-0.15;2.05;1.416666667;3.816666667;0.15;-4.75;-0.716666667;2.646185428;2.639712081;8.37204627;7.70065203;10.92196116;13.0083221;1.683559138;7.525713057;9.971408377;5.665835208;79.70624319;123.742568;167.1228304;132.5666709;139.857537;156.3371488;-43.33564245;177.8425001;158.2323399;152.9154291
5;2.383333333;2.55;-3.316666667;1.916666667;3.516666667;-4.95;2.283333333;-3.583333333;-9.15;-3.816666667;5.136177925;4.984395087;5.336216987;2.859087803;9.076018956;13.56417097;7.414595088;8.823947145;11.92678787;5.767938548;26.59536827;45.83707437;158.2484268;93.41398032;126.9859748;156.5830413;14.75003642;154.1953363;160.6310858;165.2231871
6;2.416666667;2.45;-3.683333333;2.183333333;3.683333333;-5.25;2.116666667;-4.116666667;-9.75;-4.083333333;5.219673395;4.771550522;5.203009872;3.007271698;8.540024595;12.41676826;7.833748804;8.235535394;10.7679959;5.74394305;29.87302816;46.75210213;157.3839429;95.34832488;127.0066784;156.3851286;19.53953902;156.3987058;159.8909672;159.485857
10;2.45;2.15;-3.95;2.55;4.45;-5.45;1.85;-3.65;-10.15;-3.95;4.823795186;3.879510278;5.549846845;3.577401291;7.547774506;15.45256289;4.754208662;8.988882022;12.28928395;6.127658607;46.34393598;61.51919524;149.4611735;86.31376976;103.7968987;151.3451525;34.4588679;147.7243557;157.2115763;155.819152
14;3.15;3.516666667;-3.516666667;1.983333333;5.716666667;-5.516666667;3.083333333;-3.516666667;-9.616666667;-2.883333333;4.29626882;3.803134349;6.177417198;4.273748385;7.301961205;12.0686079;2.936396112;8.138137697;9.017212592;6.061091735;67.15446477;80.53292786;155.9504559;113.557751;109.533186;152.0836032;84.80309339;143.2928933;155.9373247;146.333231
16;2.75;3.45;-3.65;1.65;5.05;-5.05;2.95;-3.45;-8.95;-2.55;4.052653452;3.544925951;7.330948097;6.127217966;9.087381361;14.60165744;2.08038458;9.425083554;11.02543423;6.988633629;94.52882424;111.8614365;155.6724736;133.0159512;116.5368544;147.2459125;178.8982939;138.7854813;157.5520259;147.7425969
18;1.883333333;2.983333333;-4.45;0.516666667;4.45;-5.583333333;1.55;-4.516666667;-9.95;-3.35;4.611347982;4.160829047;7.669924861;6.886541045;10.14208869;12.65239024;3.018905331;8.358300481;9.662093512;6.507390878;111.2814049;130.3123272;162.0369825;133.0373998;125.1947294;150.2015082;167.7237191;144.9662999;158.2358175;148.9186267
20;1.35;2.583333333;-4.75;-0.05;4.116666667;-5.85;0.85;-4.983333333;-10.35;-4.05;4.80514973;4.719748913;8.639662539;8.366301372;11.2414224;12.57977106;3.138920568;8.606017581;9.847636675;6.85964714;117.7048933;137.3526097;164.5261508;132.8933255;127.8956324;151.3972692;148.4524706;143.6513475;157.7560936;152.0909665
23;1.016666667;1.783333333;-4.55;-0.55;3.65;-6.05;1.116666667;-5.05;-10.28333333;-4.916666667;4.300698643;5.061426063;9.310914896;10.08602807;12.17170846;13.51666025;2.47697967;9.598015396;10.9216692;7.234979592;106.7599643;130.2759595;161.7070034;132.204426;130.6534652;152.948177;110.8728222;135.1173013;156.627093;155.528274
3;0.883333333;1.316666667;-3.883333333;-1.75;2.583333333;-6.583333333;1.916666667;-4.983333333;-10.61666667;-5.316666667;7.307536295;6.078721838;7.673176257;9.727112399;11.75279673;13.10223248;3.86754536;9.769878778;10.33232131;6.552427248;77.77155307;98.16327592;159.9897166;120.1963574;130.2096951;158.1006807;59.43367648;132.6050132;160.3860909;151.5671327
5;1.116666667;1.816666667;-3.883333333;-1.25;2.083333333;-7.116666667;1.916666667;-4.95;-11.08333333;-5.383333333;7.895657562;6.261453477;6.452206063;9.393095348;10.06066602;12.5306708;5.623036866;9.604899201;10.19911847;6.791636335;63.40541447;75.24204532;159.2701295;104.0002456;124.4751873;160.9740082;47.77601211;132.1440132;163.5431448;150.6194261
9;1.85;2.483333333;-4.683333333;1.683333333;2.483333333;-8.116666667;2.316666667;-4.883333333;-10.41666667;-5.583333333;7.210814084;6.733417398;4.632555655;10.59851132;5.126155873;11.23990493;9.421228259;9.02618594;10.34630907;6.454660938;34.02721627;41.55779083;147.8591154;42.23733206;82.50729021;163.7217396;38.74376467;131.2535478;162.5781231;144.9381357
10;2.05;2.55;-4.75;2.55;3.05;-8.15;2.65;-4.65;-9.65;-5.55;8.117049957;7.455575095;5.054077562;11.83624941;4.355249706;11.82600947;10.22356591;9.557960033;10.91882778;6.516110803;26.24937515;34.28687698;143.4475272;21.92725505;61.02206282;162.6835483;30.37745884;129.7364938;160.3038183;142.7959687
19;2.15;3.25;0.85;3.05;5.55;-7.35;1.75;-5.05;-9.05;1.35;5.424287972;5.154852083;3.248538133;7.700551928;4.060985102;7.160425965;6.464209155;5.772919539;7.186048984;7.187600434;44.02897807;61.49598848;49.49435765;44.63171264;77.19573393;168.234975;43.87178257;133.1750166;170.1444391;28.77587007
20;1.85;3.05;1.283333333;2.883333333;5.416666667;-7.183333333;1.683333333;-4.816666667;-9.016666667;1.483333333;5.703194084;5.298526403;4.020475694;8.215122314;4.431794335;8.055980957;6.483422069;5.789958493;7.658607968;7.180682718;46.47081322;64.44145111;34.78364928;43.02828926;76.65076905;167.3744133;46.30179805;134.9899201;171.2941665;30.52480109
23;1.45;2.716666667;2.016666667;2.583333333;5.416666667;-6.95;1.583333333;-4.283333333;-9.383333333;1.583333333;5.512099868;4.986739812;5.764999039;8.333699543;5.750501724;9.44283045;6.027217243;5.648873258;7.925449427;6.522811432;52.17472936;87.09710887;7.126122555;43.54194717;81.61949196;165.6977664;62.09496268;145.4472296;173.3973502;29.2305959
1;1.85;2.85;1.75;2.65;5.95;-7.15;1.65;-4.15;-10.25;1.25;4.014286985;3.788469348;6.166295484;6.512572456;6.904679573;8.634309469;5.037955935;5.298546971;6.568896407;5.234739726;53.81522102;120.6265739;10.6539026;50.9829565;93.73679734;165.7867196;83.96123;159.1022345;173.0048077;19.64646145
6;1.45;1.75;1.216666667;2.616666667;3.95;-6.85;1.483333333;-3.916666667;-9.916666667;-0.083333333;5.356361987;4.470282255;1.750941176;5.750361116;6.398838934;9.273821702;4.304402544;4.240088069;6.904592277;3.787503474;53.59168186;61.89665414;131.8835433;72.07694107;109.0286835;168.4621189;60.98708981;165.5600377;174.8743296;80.80728705
11;2.35;2.65;0.883333333;3.016666667;4.35;-6.816666667;2.15;-3.416666667;-9.216666667;-0.083333333;6.06351364;5.607044765;1.792636821;7.568814938;6.156495848;10.68210288;6.434687338;4.606747567;7.56927089;4.175007766;40.31041946;46.12307692;144.2517283;36.60406108;104.4731767;168.2523545;39.43448816;168.270425;-178.8478307;91.54275976
2;1.583333333;2.416666667;1.983333333;2.916666667;4.316666667;-7.083333333;2.516666667;-2.65;-9.416666667;1.05;5.022879023;5.129250398;2.070841781;7.271981475;4.858620143;8.68351141;5.027512075;1.898064853;5.831996853;5.30972068;61.95777941;85.31517068;131.8386474;39.68237339;113.0045599;178.3726766;62.96901876;-177.2401905;-168.6038696;59.69467029
4;1.25;2.15;2.05;2.85;4.25;-7.35;2.05;-2.45;-9.55;1.25;5.07740091;4.675179141;2.012287256;6.598257346;4.320208328;9.662282339;5.368361016;2.293665189;6.721168053;5.841446739;57.87500156;87.30283529;125.9017709;42.17438966;96.77956795;178.7546357;60.66550197;-173.7425657;-165.2607761;35.5946885
5;1.283333333;1.983333333;1.916666667;2.916666667;4.116666667;-7.35;1.983333333;-2.916666667;-9.683333333;1.016666667;4.604938494;4.331734653;2.212105742;5.914405598;4.245296589;8.995072464;5.240088316;2.333024162;6.385626319;4.983742129;68.63551619;91.200938;122.7241251;43.14596207;102.1852194;178.9204424;58.62896037;-172.7263448;-162.3356652;39.30836053
10;1.45;1.45;1.45;3.05;3.55;-7.75;2.25;-3.45;-9.85;0.75;5.502762942;4.351654858;2.47406548;4.282078934;3.997661817;9.419819531;3.233357388;2.633267932;6.837835915;3.041381265;74.39785978;88.41982753;126.45304;65.29027621;121.1849747;177.3836283;63.3557016;-150.417047;-164.2157409;83.2021175
11;1.483333333;1.85;1.45;3.35;4.116666667;-7.45;2.716666667;-3.65;-9.316666667;0.916666667;5.327762142;3.835180323;2.151572168;4.094741691;3.764931096;8.570849885;3.038521194;2.526550215;6.211127665;2.516134107;56.45956949;71.48188214;132.5445528;60.60015871;120.5254508;58.81159498;46.60109875;-145.803548;-163.929195;90.74741167
18;1.416666667;2.383333333;0.783333333;2.55;4.75;-6.183333333;1.783333333;-3.95;-8.75;0.616666667;3.900765196;3.565790973;2.754435119;4.373383684;4.735533845;7.604498395;4.973798624;2.2279674;5.458177313;2.753094167;33.17660795;62.57431906;159.6177106;5.535294152;107.7309142;174.2012784;33.50327536;-140.1101593;-159.9331501;127.5199671
22;0.65;1.25;0.65;1.55;4.15;-6.65;0.95;-4.05;-9.45;0.35;5.122284647;5.147358546;1.904205871;3.541214481;4.800604129;8.79132527;5.538239793;1.815709228;5.866216839;1.992887353;53.73413544;73.2900941;126.0273734;21.71127462;107.8310631;169.7126413;27.99945996;-116.8472941;-161.1017531;121.4568234
1;0.75;1.45;1.25;2.25;4.25;-6.65;0.35;-3.95;-9.55;0.75;5.443941587;5.467613739;0.82540899;4.569682702;5.857644578;8.477322691;5.65820643;1.808867049;5.82843032;1.690029586;47.75462968;74.94707923;109.093492;43.40393614;123.5815529;166.7014297;38.47003546;-144.9041832;-163.5549835;89.66097568
6;1.016666667;1.683333333;0.65;2.616666667;3.45;-7.016666667;1.216666667;-4.016666667;-9.883333333;1.083333333;4.788737949;4.453972505;3.40923822;3.806981509;7.807287177;8.636809269;4.662219401;1.639194876;4.878823077;2.038795959;77.73412089;120.2336036;-4.915292426;98.38113126;128.0042528;162.2903194;67.30086561;-133.8861062;-173.3232757;81.06179892
14;1.483333333;0.85;0.683333333;3.783333333;4.75;-3.483333333;4.05;-0.083333333;-6.65;1.516666667;7.038016813;5.87240093;7.039866755;7.409713284;11.42685639;10.47121189;2.777398811;6.04876797;6.553253955;6.607102433;91.57251661;120.9540099;167.1340201;121.1068886;123.6336282;153.5732886;115.7446478;146.4731494;164.1723888;133.7553979
18;2.783333333;2.45;3.05;4.25;3.75;3.25;3.516666667;3.616666667;3.05;2.05;3.565025348;3.913364543;3.048515506;2.993872369;5.789641177;7.938627075;2.04246567;10.82130795;12.82316727;3.547350423;116.7837636;145.086247;169.4596742;88.44404894;109.2899311;16.74750628;165.9478967;31.91411092;-0.535758096;77.74906207
3;3.316666667;2.983333333;2.35;3.516666667;2.25;2.116666667;3.816666667;2.883333333;1.35;0.716666667;3.577278545;3.176076587;3.669610478;3.746160356;6.608830379;6.867535371;3.355515044;3.999691569;4.801985283;3.55849274;61.47970035;126.223734;147.3658345;102.0006149;122.1378656;69.88966392;46.00487394;51.57037545;25.24171772;143.5610173
18;4.683333333;5.283333333;3.283333333;5.016666667;3.05;3.15;5.35;2.216666667;0.683333333;1.716666667;4.619003638;3.642141769;3.337067189;2.627784581;8.648208087;7.4846043;2.945723295;5.470510836;7.324257818;4.293802792;47.48854195;104.1708954;124.9847921;96.87972444;126.2270886;106.8922698;62.6767008;104.5216963;115.5836388;132.0844135
5;3.75;4.283333333;3.183333333;5.383333333;4.816666667;1.383333333;6.05;2.183333333;-1.483333333;2.516666667;6.237393808;5.740506597;3.418315552;8.111391376;9.536276934;9.497563654;3.901257383;6.619637067;8.23457589;5.969802837;68.52853315;88.56017373;145.8992391;77.53334947;105.3869493;114.2572509;86.97481833;93.79468181;135.5207765;107.1529445
6;3.75;4.016666667;2.816666667;5.116666667;5.283333333;1.516666667;5.35;2.016666667;-1.416666667;1.883333333;5.519868493;5.049450398;3.799379056;8.556042897;8.713692928;9.324284532;4.010628691;6.77833767;8.337110216;6.318911766;59.93436245;80.60307455;142.9239954;73.69354251;95.14884917;119.4425431;88.48740916;98.56489408;138.4834964;112.9159904
3;2.916666667;3.216666667;3.35;3.883333333;4.016666667;3.816666667;2.783333333;4.283333333;2.15;3.05;3.46688285;3.235127453;4.821748822;7.683800558;5.635189822;6.974004666;3.609105228;8.089284352;4.659031762;7.530148197;89.23934147;116.2308283;61.89937547;45.61541735;98.258999;62.00280651;106.0602569;67.49132231;85.14430991;43.42139674
10;2.45;2.85;2.25;3.35;3.85;2.85;2.35;4.15;1.65;2.35;6.361359918;5.462984532;3.910511475;9.440900381;7.952138077;5.223983155;1.404706375;4.850247416;3.464130483;5.356089992;86.57536031;80.62388865;174.1290374;105.6702982;118.6277105;84.50767544;151.9754995;69.73430253;79.85788317;100.8693658
13;4.05;4.55;2.85;3.25;4.35;3.65;5.45;5.45;2.55;2.35;9.067221184;9.161184421;3.412989892;9.798168196;9.949296458;5.802154772;11.80543095;2.380189068;1.964306493;3.160775221;20.73354545;18.65250165;80.8964617;87.66030935;120.302035;132.9047474;23.93784987;89.27782254;93.79467227;102.9810299
15;3.983333333;4.816666667;3.45;4.316666667;4.55;3.25;4.316666667;5.183333333;2.55;2.55;12.20254262;13.95436625;4.565782315;12.72742782;9.396216505;7.560722207;13.2360994;3.103278508;3.430673088;4.983109664;26.03573934;26.63564809;54.75819289;42.28463274;93.40685514;129.7143145;16.93171269;119.7592742;129.5681789;80.82776819
